Time	Node	AppId	SeqNo	Type	DelayS	DelayUS	RetxCount	HopCount
0.164288	uin-yogyakarta	0	227	LastDelay	0.0860125	86012.5	1	3
0.164288	uin-yogyakarta	0	227	FullDelay	0.0860125	86012.5	1	3
0.164485	uin-surakarta	0	228	LastDelay	0.0858646	85864.6	1	3
0.164485	uin-surakarta	0	228	FullDelay	0.0858646	85864.6	1	3
0.165524	uin-yogyakarta	0	231	LastDelay	0.0858686	85868.6	1	3
0.165524	uin-yogyakarta	0	231	FullDelay	0.0858686	85868.6	1	3
0.165723	uin-surakarta	0	231	LastDelay	0.0860678	86067.8	1	3
0.165723	uin-surakarta	0	231	FullDelay	0.0860678	86067.8	1	3
0.166759	uin-yogyakarta	0	234	LastDelay	0.0860695	86069.5	1	3
0.166759	uin-yogyakarta	0	234	FullDelay	0.0860695	86069.5	1	3
0.166961	uin-surakarta	0	235	LastDelay	0.0859262	85926.2	1	3
0.166961	uin-surakarta	0	235	FullDelay	0.0859262	85926.2	1	3
0.167995	uin-yogyakarta	0	238	LastDelay	0.0859257	85925.7	1	3
0.167995	uin-yogyakarta	0	238	FullDelay	0.0859257	85925.7	1	3
0.168199	uin-surakarta	0	238	LastDelay	0.0861295	86129.5	1	3
0.168199	uin-surakarta	0	238	FullDelay	0.0861295	86129.5	1	3
0.16923	uin-yogyakarta	0	242	LastDelay	0.0857818	85781.8	1	3
0.16923	uin-yogyakarta	0	242	FullDelay	0.0857818	85781.8	1	3
